x,y
-1.0,0.27289485931396484
-0.9900000095367432,-1.1420674324035645
-0.9800000190734863,-0.7507922649383545
-0.9700000286102295,0.2640533447265625
-0.9599999785423279,-1.8321552276611328
-0.949999988079071,0.49957597255706787
-0.9399999976158142,-0.68858802318573
-0.9300000071525574,0.4031158685684204
-0.9200000166893005,-0.13147461414337158
-0.9100000262260437,-0.5036662817001343
-0.9000000357627869,0.11604130268096924
-0.89000004529953,-0.2060023546218872
-0.8799999952316284,0.2878422737121582
-0.8700000047683716,-0.824551522731781
-0.8600000143051147,-0.3293631076812744
-0.8500000238418579,-0.3350410461425781
-0.8400000333786011,0.03741586208343506
-0.8300000429153442,-0.16599225997924805
-0.8200000524520874,1.1712501049041748
-0.8100000619888306,0.3467850685119629
-0.800000011920929,-0.6586093902587891
-0.7900000214576721,-0.9859420657157898
-0.7800000309944153,-0.31142354011535645
-0.7700000405311584,-0.6870111227035522
-0.7599999904632568,-0.5006728172302246
-0.75,0.0718224048614502
-0.7400000095367432,0.914191722869873
-0.7300000190734863,0.8553049564361572
-0.7199999690055847,-1.4063262939453125
-0.7099999785423279,1.0098806619644165
-0.699999988079071,0.5190458297729492
-0.6899999976158142,1.5428332090377808
-0.6800000071525574,1.1300896406173706
-0.6700000166893005,-1.2067065238952637
-0.6600000262260437,-1.2462127208709717
-0.6500000357627869,-0.5234982371330261
-0.6399999856948853,1.5371675491333008
-0.6299999952316284,-0.009853482246398926
-0.6200000047683716,0.9019391536712646
-0.6100000143051147,-0.41706717014312744
-0.6000000238418579,1.771826982498169
-0.5900000333786011,-0.31464773416519165
-0.5800000429153442,1.4648871421813965
-0.5700000524520874,0.3777623176574707
-0.5600000023841858,-0.41022616624832153
-0.550000011920929,1.1710222959518433
-0.5400000214576721,-0.37623023986816406
-0.5300000309944153,0.8811570405960083
-0.5199999809265137,0.026864290237426758
-0.5099999904632568,0.3155484199523926
-0.4999999701976776,-0.9420821070671082
-0.4899999797344208,-0.19517254829406738
-0.47999998927116394,1.3539509773254395
-0.4699999690055847,0.19538414478302002
-0.4599999785423279,2.0740742683410645
-0.44999998807907104,1.8023825883865356
-0.4399999976158142,0.5497645139694214
-0.4300000071525574,-0.3612246513366699
